,FinalURL,CustomParameter,Identifier
74,"https://www.overstock.com/Bedding-Bath/Quilts/Red,Red,/color,k,/1984/subcat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498199638&ds_s_kwgid=58700002117550160"",""mkwid"":""107638413031999""}",Experiment-Bedding Geo Jan 24
75,"https://www.overstock.com/Bedding-Bath/Bedspreads/Full~Full-_--Queen,/size,/7242/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492252571&ds_s_kwgid=58700002120448867"",""mkwid"":""168741885451819""}",Experiment-Bedding Geo Jan 24
76,"https://www.overstock.com/Home-Garden/Kids-Beds/Daybed,/bed-style,/6407/subcat.html?","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492181465&ds_s_kwgid=58700002120427600"",""mkwid"":""158471505133172""}",Experiment-Bedding Geo Jan 24
77,https://www.overstock.com/search?keywords=&taxonomy=dep454&searchtype=guidedNav&additionalKeywords=comforter+and+bedspreads&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492129148&ds_s_kwgid=58700002120322249"",""mkwid"":""218880148816224""}",Experiment-Bedding Geo Jan 24
78,"https://www.overstock.com/Bedding-Bath/Duvet-Covers/White,white,/color,k,/4540/cat.html?searchtype=guidedNav&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498477699&ds_s_kwgid=58700002117710570"",""mkwid"":""62097180282535""}",Experiment-Bedding Geo Jan 24
79,https://www.overstock.com/Bedding-Bath/Pillowcases/4550/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498302133&ds_s_kwgid=58700002118788660"",""mkwid"":""181255148969695""}",Experiment-Bedding Geo Jan 24
80,"https://www.overstock.com/search?keywords=bed+pillow+protectors&taxonomy=sto43&ralt=sto8,sto35,sto1&TID=AR:TRUE&searchtype=Header","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498008429&ds_s_kwgid=58700002118790547"",""mkwid"":""127346526619068""}",Experiment-Bedding Geo Jan 24
81,https://www.overstock.com/Bedding-Bath/Blankets-Throws/452/dept.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498204258&ds_s_kwgid=58700002120427552"",""mkwid"":""80123571281821""}",Experiment-Bedding Geo Jan 24
82,https://www.overstock.com/search?keywords=&taxonomy=dep454&searchtype=guidedNav&additionalKeywords=bed+cover&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498219579&ds_s_kwgid=58700002120427582"",""mkwid"":""71373477909740""}",Experiment-Bedding Geo Jan 24
83,https://www.overstock.com/Bedding-Bath/Bed-in-a-Bag/4537/cat.html?,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498141246&ds_s_kwgid=58700002120301822"",""mkwid"":""160356838853559""}",Experiment-Bedding Geo Jan 24
84,https://www.overstock.com/search?keywords=&taxonomy=cat4549&searchtype=guidedNav&additionalKeywords=thread+count&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492415594&ds_s_kwgid=58700002117710483"",""mkwid"":""187609614749275""}",Experiment-Bedding Geo Jan 24
85,https://www.overstock.com/search?keywords=&taxonomy=sub6309&searchtype=guidedNav&additionalKeywords=receiving&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492219886&ds_s_kwgid=58700002118732164"",""mkwid"":""96831579615061""}",Experiment-Bedding Geo Jan 24
86,"https://www.overstock.com/Bedding-Bath/Throws/Chenille,/material,/4535/cat.html?sort=Recommended&","{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017492405415&ds_s_kwgid=58700002117709568"",""mkwid"":""276424610185853""}",Experiment-Bedding Geo Jan 24
87,https://www.overstock.com/search?keywords=&taxonomy=cat4550&searchtype=guidedNav&additionalKeywords=satin&,"{""cidmapping"":""128506"",""dssagcrid"":""lid=43700017498402123&ds_s_kwgid=58700002120449932"",""mkwid"":""80283205468481""}",Experiment-Bedding Geo Jan 24
